category,item,store,date,week,units,forecast
Juices,3977990,1680,2018-08-26,2018-08-23,0.0,0.0
Juices,3977990,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,3983185,1680,2018-08-26,2018-08-23,1.0,1.498042621
Juices,3983185,99280,2018-08-26,2018-08-23,3.0,1.7285107169999998
Juices,3983185,122560,2018-08-26,2018-08-23,0.0,0.662595775
Juices,3986440,1680,2018-08-26,2018-08-23,2.0,1.917220654
Juices,3986440,99280,2018-08-26,2018-08-23,2.0,2.540317366
Juices,3986440,122560,2018-08-26,2018-08-23,0.0,1.5337765230000002
Juices,4005105,1680,2018-08-26,2018-08-23,2.0,1.755701344
Juices,4005105,99280,2018-08-26,2018-08-23,6.0,2.563881328
Juices,4005105,122560,2018-08-26,2018-08-23,1.0,2.2573303
Juices,4010380,1680,2018-08-26,2018-08-23,0.0,0.210288742
Juices,4010380,99280,2018-08-26,2018-08-23,0.0,0.294404238
Juices,4010380,122560,2018-08-26,2018-08-23,0.0,0.168230993
Juices,4014775,1680,2018-08-26,2018-08-23,0.0,0.14105276
Juices,4014775,99280,2018-08-26,2018-08-23,0.0,0.0
Juices,4014775,122560,2018-08-26,2018-08-23,0.0,0.32912310699999997
Juices,4017495,1680,2018-08-26,2018-08-23,0.0,0.1804404
Juices,4017495,99280,2018-08-26,2018-08-23,0.0,0.0451101
Juices,4017495,122560,2018-08-26,2018-08-23,0.0,0.0902202
Juices,4021745,1680,2018-08-26,2018-08-23,1.0,1.660603289
Juices,4021745,99280,2018-08-26,2018-08-23,3.0,3.7197513669999998
Juices,4021745,122560,2018-08-26,2018-08-23,1.0,0.531393052
Juices,4021760,1680,2018-08-26,2018-08-23,2.0,1.4703038259999999
Juices,4021760,99280,2018-08-26,2018-08-23,1.0,2.234861816
Juices,4021760,122560,2018-08-26,2018-08-23,0.0,0.352872918
Juices,4049460,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,4049560,1680,2018-08-26,2018-08-23,5.0,1.371674342
Juices,4049560,99280,2018-08-26,2018-08-23,2.0,3.429185856
Juices,4049560,122560,2018-08-26,2018-08-23,1.0,2.253464991
Juices,4055810,1680,2018-08-26,2018-08-23,1.0,1.5691219840000001
Juices,4055810,99280,2018-08-26,2018-08-23,2.0,0.40348851
Juices,4055810,122560,2018-08-26,2018-08-23,0.0,0.17932822699999998
Juices,4055825,1680,2018-08-26,2018-08-23,0.0,2.479445878
Juices,4055825,99280,2018-08-26,2018-08-23,0.0,0.89682085
Juices,4055825,122560,2018-08-26,2018-08-23,0.0,0.633050011
Juices,4055840,1680,2018-08-26,2018-08-23,0.0,0.0
Juices,4055840,99280,2018-08-26,2018-08-23,0.0,0.460183523
Juices,4055840,122560,2018-08-26,2018-08-23,1.0,0.212392395
Juices,4060135,1680,2018-08-26,2018-08-23,0.0,0.467670905
Juices,4060135,99280,2018-08-26,2018-08-23,0.0,0.977857346
Juices,4060135,122560,2018-08-26,2018-08-23,1.0,0.9353418090000001
Juices,4060190,1680,2018-08-26,2018-08-23,0.0,0.091235186
Juices,4060190,99280,2018-08-26,2018-08-23,1.0,0.273705557
Juices,4060190,122560,2018-08-26,2018-08-23,0.0,0.31932315
Juices,4060195,1680,2018-08-26,2018-08-23,0.0,0.0
Juices,4060195,99280,2018-08-26,2018-08-23,0.0,0.144483201
Juices,4060195,122560,2018-08-26,2018-08-23,0.0,0.192644268
Juices,4061095,1680,2018-08-26,2018-08-23,0.0,0.520802929
Juices,4061095,99280,2018-08-26,2018-08-23,0.0,0.6510036610000001
Juices,4061095,122560,2018-08-26,2018-08-23,0.0,0.477402685
Juices,4092720,1680,2018-08-26,2018-08-23,0.0,0.15781463
Juices,4092720,99280,2018-08-26,2018-08-23,0.0,0.315629261
Juices,4092720,122560,2018-08-26,2018-08-23,0.0,0.210419507
Juices,4095300,1680,2018-08-26,2018-08-23,1.0,0.217123526
Juices,4095300,99280,2018-08-26,2018-08-23,2.0,0.759932342
Juices,4095300,122560,2018-08-26,2018-08-23,1.0,0.651370578
Juices,4097800,1680,2018-08-26,2018-08-23,0.0,0.282205931
Juices,4097800,99280,2018-08-26,2018-08-23,3.0,1.6126053219999998
Juices,4097800,122560,2018-08-26,2018-08-23,0.0,0.92724806
Juices,4097805,1680,2018-08-26,2018-08-23,0.0,0.223368735
Juices,4097805,99280,2018-08-26,2018-08-23,0.0,0.167526551
Juices,4097805,122560,2018-08-26,2018-08-23,0.0,0.055842184
Juices,4098315,1680,2018-08-26,2018-08-23,2.0,0.18656815300000001
Juices,4098315,99280,2018-08-26,2018-08-23,1.0,1.741302759
Juices,4098315,122560,2018-08-26,2018-08-23,1.0,0.124378769
Juices,4105140,1680,2018-08-26,2018-08-23,0.0,0.0
Juices,4105140,99280,2018-08-26,2018-08-23,1.0,0.0
Juices,4105140,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,4105345,1680,2018-08-26,2018-08-23,1.0,0.20741636800000002
Juices,4105345,99280,2018-08-26,2018-08-23,3.0,0.148154549
Juices,4105345,122560,2018-08-26,2018-08-23,2.0,0.38520182700000005
Juices,4105350,1680,2018-08-26,2018-08-23,0.0,0.0
Juices,4105350,99280,2018-08-26,2018-08-23,0.0,0.0
Juices,4105350,122560,2018-08-26,2018-08-23,0.0,0.056315107
Juices,4105355,99280,2018-08-26,2018-08-23,0.0,0.0
Juices,4105355,122560,2018-08-26,2018-08-23,0.0,0.088270411
Juices,4109500,1680,2018-08-26,2018-08-23,0.0,0.351360471
Juices,4109500,99280,2018-08-26,2018-08-23,0.0,0.039040052
Juices,4109500,122560,2018-08-26,2018-08-23,0.0,0.11712015699999999
Juices,4109885,1680,2018-08-26,2018-08-23,0.0,0.302962031
Juices,4109885,99280,2018-08-26,2018-08-23,1.0,0.333258234
Juices,4109885,122560,2018-08-26,2018-08-23,1.0,0.39385064
Juices,4111480,1680,2018-08-26,2018-08-23,1.0,0.30271136
Juices,4111480,99280,2018-08-26,2018-08-23,0.0,0.41913880600000003
Juices,4111480,122560,2018-08-26,2018-08-23,0.0,0.30271136
Juices,4111485,1680,2018-08-26,2018-08-23,0.0,0.23928564800000002
Juices,4111485,99280,2018-08-26,2018-08-23,0.0,0.478571295
Juices,4111485,122560,2018-08-26,2018-08-23,0.0,0.17091832
Juices,4115380,99280,2018-08-26,2018-08-23,0.0,0.0
Juices,4115380,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,4115385,99280,2018-08-26,2018-08-23,0.0,0.0
Juices,4115385,122560,2018-08-26,2018-08-23,1.0,0.0
Juices,4115750,99280,2018-08-26,2018-08-23,3.0,0.0
Juices,4115750,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,4122200,1680,2018-08-26,2018-08-23,4.0,0.845603267
Juices,4122200,99280,2018-08-26,2018-08-23,2.0,0.930163593
Juices,4122200,122560,2018-08-26,2018-08-23,2.0,0.845603267
Juices,4124265,1680,2018-08-26,2018-08-23,1.0,0.552873831
Juices,4124265,99280,2018-08-26,2018-08-23,0.0,0.32521990100000003
Juices,4124265,122560,2018-08-26,2018-08-23,1.0,0.26017592
Juices,4124955,1680,2018-08-26,2018-08-23,0.0,0.532731904
Juices,4124955,99280,2018-08-26,2018-08-23,0.0,0.35515460200000004
Juices,4124955,122560,2018-08-26,2018-08-23,0.0,0.781340125
Juices,4125290,1680,2018-08-26,2018-08-23,0.0,0.9889893940000001
Juices,4125290,99280,2018-08-26,2018-08-23,1.0,2.09785629
Juices,4125290,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,4125295,1680,2018-08-26,2018-08-23,0.0,1.678470633
Juices,4125295,99280,2018-08-26,2018-08-23,3.0,4.965475623000001
Juices,4125295,122560,2018-08-26,2018-08-23,0.0,1.15394856
Juices,4125305,1680,2018-08-26,2018-08-23,0.0,1.962208309
Juices,4125305,122560,2018-08-26,2018-08-23,0.0,0.163517359
Juices,4126280,99280,2018-08-26,2018-08-23,0.0,0.0
Juices,4126280,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,4129805,1680,2018-08-26,2018-08-23,1.0,0.900276387
Juices,4129805,99280,2018-08-26,2018-08-23,0.0,0.548444236
Juices,4129805,122560,2018-08-26,2018-08-23,1.0,0.0
Juices,4129810,1680,2018-08-26,2018-08-23,2.0,1.297462968
Juices,4129810,99280,2018-08-26,2018-08-23,2.0,1.140194729
Juices,4129810,122560,2018-08-26,2018-08-23,2.0,0.825658252
Juices,4130925,1680,2018-08-26,2018-08-23,2.0,0.0
Juices,4130925,122560,2018-08-26,2018-08-23,0.0,0.114986028
Juices,4130935,1680,2018-08-26,2018-08-23,0.0,0.0
Juices,4130940,1680,2018-08-26,2018-08-23,0.0,0.535287062
Juices,4130940,99280,2018-08-26,2018-08-23,0.0,0.40146529700000005
Juices,4130940,122560,2018-08-26,2018-08-23,0.0,0.053528705999999995
Juices,4132965,1680,2018-08-26,2018-08-23,0.0,0.074049864
Juices,4132965,99280,2018-08-26,2018-08-23,0.0,0.296199456
Juices,4132965,122560,2018-08-26,2018-08-23,1.0,0.172783016
Juices,4132970,1680,2018-08-26,2018-08-23,1.0,0.223749721
Juices,4132970,99280,2018-08-26,2018-08-23,0.0,0.290874638
Juices,4132970,122560,2018-08-26,2018-08-23,0.0,0.24612469399999998
Juices,4132975,1680,2018-08-26,2018-08-23,0.0,0.14054758
Juices,4132975,99280,2018-08-26,2018-08-23,0.0,0.14054758
Juices,4132975,122560,2018-08-26,2018-08-23,0.0,0.084328548
Juices,4133015,1680,2018-08-26,2018-08-23,1.0,0.280829168
Juices,4133015,99280,2018-08-26,2018-08-23,0.0,0.210621876
Juices,4133015,122560,2018-08-26,2018-08-23,0.0,0.315932814
Juices,4134325,1680,2018-08-26,2018-08-23,1.0,0.219866908
Juices,4134325,99280,2018-08-26,2018-08-23,0.0,0.23615334600000001
Juices,4134325,122560,2018-08-26,2018-08-23,0.0,0.252439784
Juices,4135580,99280,2018-08-26,2018-08-23,0.0,0.0
Juices,4135580,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,4252610,1680,2018-08-26,2018-08-23,2.0,0.226686887
Juices,4252610,99280,2018-08-26,2018-08-23,0.0,0.49871115
Juices,4252610,122560,2018-08-26,2018-08-23,0.0,0.5440485279999999
Juices,4253920,1680,2018-08-26,2018-08-23,0.0,0.0
Juices,4253920,99280,2018-08-26,2018-08-23,0.0,0.538937129
Juices,4253920,122560,2018-08-26,2018-08-23,0.0,0.356246577
Juices,4253940,1680,2018-08-26,2018-08-23,1.0,0.47733820000000005
Juices,4253940,99280,2018-08-26,2018-08-23,0.0,0.38066210899999997
Juices,4253940,122560,2018-08-26,2018-08-23,2.0,0.36857759700000003
Juices,4258635,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,4258645,1680,2018-08-26,2018-08-23,0.0,0.0
Juices,4262285,1680,2018-08-26,2018-08-23,1.0,1.180147726
Juices,4262285,99280,2018-08-26,2018-08-23,0.0,0.049172822000000005
Juices,4262285,122560,2018-08-26,2018-08-23,0.0,0.09834564400000001
Juices,4262295,1680,2018-08-26,2018-08-23,1.0,0.875277937
Juices,4262295,99280,2018-08-26,2018-08-23,0.0,0.32247081899999996
Juices,4262295,122560,2018-08-26,2018-08-23,0.0,0.09213452
Juices,4262300,1680,2018-08-26,2018-08-23,2.0,0.6794981459999999
Juices,4262300,99280,2018-08-26,2018-08-23,5.0,0.728033727
Juices,4262300,122560,2018-08-26,2018-08-23,2.0,0.33974907299999996
Juices,4262305,1680,2018-08-26,2018-08-23,1.0,0.6411969129999999
Juices,4262305,99280,2018-08-26,2018-08-23,1.0,0.34974377100000004
Juices,4262305,122560,2018-08-26,2018-08-23,1.0,0.582906285
Juices,4308645,99280,2018-08-26,2018-08-23,0.0,0.0
Juices,4308645,122560,2018-08-26,2018-08-23,0.0,0.034924789
Juices,4308650,1680,2018-08-26,2018-08-23,0.0,0.185178759
Juices,4308650,99280,2018-08-26,2018-08-23,1.0,0.277768138
Juices,4308650,122560,2018-08-26,2018-08-23,0.0,0.15431563199999998
Juices,4308655,1680,2018-08-26,2018-08-23,0.0,0.30277678399999997
Juices,4308655,99280,2018-08-26,2018-08-23,2.0,0.34603061
Juices,4308655,122560,2018-08-26,2018-08-23,0.0,0.08650765199999999
Juices,4308660,1680,2018-08-26,2018-08-23,0.0,0.0
Juices,4308660,99280,2018-08-26,2018-08-23,0.0,0.0
Juices,4308660,122560,2018-08-26,2018-08-23,1.0,0.086148781
Juices,4328210,1680,2018-08-26,2018-08-23,0.0,0.128770298
Juices,4328210,99280,2018-08-26,2018-08-23,0.0,0.19315544699999998
Juices,4328210,122560,2018-08-26,2018-08-23,1.0,0.128770298
Juices,4360185,99280,2018-08-26,2018-08-23,0.0,0.0
Juices,4360185,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,4383960,1680,2018-08-26,2018-08-23,1.0,0.335390437
Juices,4383960,99280,2018-08-26,2018-08-23,0.0,1.646462144
Juices,4383960,122560,2018-08-26,2018-08-23,1.0,1.1281314690000002
Juices,4383965,1680,2018-08-26,2018-08-23,0.0,0.240444441
Juices,4383965,99280,2018-08-26,2018-08-23,0.0,0.048088887999999996
Juices,4383965,122560,2018-08-26,2018-08-23,1.0,0.144266665
Juices,4385380,1680,2018-08-26,2018-08-23,4.0,2.495758042
Juices,4385380,99280,2018-08-26,2018-08-23,3.0,3.1310419069999997
Juices,4385380,122560,2018-08-26,2018-08-23,2.0,1.8150967569999998
Juices,4385405,1680,2018-08-26,2018-08-23,1.0,0.403281988
Juices,4385405,99280,2018-08-26,2018-08-23,2.0,0.504102485
Juices,4385405,122560,2018-08-26,2018-08-23,1.0,0.033606832
Juices,4388635,1680,2018-08-26,2018-08-23,0.0,0.0
Juices,4388635,99280,2018-08-26,2018-08-23,0.0,0.506463233
Juices,4388635,122560,2018-08-26,2018-08-23,0.0,0.15193897
Juices,4393865,1680,2018-08-26,2018-08-23,2.0,0.728847082
Juices,4393865,99280,2018-08-26,2018-08-23,0.0,2.526669884
Juices,4393865,122560,2018-08-26,2018-08-23,1.0,1.652053385
Juices,4400535,1680,2018-08-26,2018-08-23,1.0,0.26464225
Juices,4400535,99280,2018-08-26,2018-08-23,1.0,0.485177459
Juices,4400535,122560,2018-08-26,2018-08-23,0.0,0.22053520899999998
Juices,4405925,1680,2018-08-26,2018-08-23,0.0,1.0986323820000001
Juices,4405925,99280,2018-08-26,2018-08-23,0.0,1.240391399
Juices,4405925,122560,2018-08-26,2018-08-23,0.0,0.8151143479999999
Juices,4406765,1680,2018-08-26,2018-08-23,1.0,0.0
Juices,4406765,99280,2018-08-26,2018-08-23,0.0,0.09634459599999999
Juices,4406765,122560,2018-08-26,2018-08-23,0.0,0.289033788
Juices,4406770,1680,2018-08-26,2018-08-23,2.0,0.850614677
Juices,4406770,99280,2018-08-26,2018-08-23,1.0,0.5503977320000001
Juices,4406770,122560,2018-08-26,2018-08-23,0.0,0.700506205
Juices,4410040,1680,2018-08-26,2018-08-23,1.0,1.229657201
Juices,4410040,99280,2018-08-26,2018-08-23,1.0,3.2790858689999998
Juices,4410040,122560,2018-08-26,2018-08-23,2.0,1.639542934
Juices,4410840,1680,2018-08-26,2018-08-23,0.0,0.11762345099999999
Juices,4410840,99280,2018-08-26,2018-08-23,0.0,0.196039085
Juices,4410840,122560,2018-08-26,2018-08-23,0.0,0.078415634
Juices,4411410,1680,2018-08-26,2018-08-23,7.0,7.447543852999999
Juices,4411410,99280,2018-08-26,2018-08-23,7.0,4.61038429
Juices,4411410,122560,2018-08-26,2018-08-23,5.0,3.546449454
Juices,4413605,1680,2018-08-26,2018-08-23,2.0,1.12841334
Juices,4413605,99280,2018-08-26,2018-08-23,4.0,2.0786561530000003
Juices,4413605,122560,2018-08-26,2018-08-23,1.0,0.593901758
Juices,4414295,1680,2018-08-26,2018-08-23,20.0,4.154162583
Juices,4414295,99280,2018-08-26,2018-08-23,37.0,4.302525532
Juices,4414295,122560,2018-08-26,2018-08-23,15.0,2.423261507
Juices,4414300,1680,2018-08-26,2018-08-23,9.0,3.37499841
Juices,4414300,99280,2018-08-26,2018-08-23,25.0,4.517305564
Juices,4414300,122560,2018-08-26,2018-08-23,10.0,2.336537361
Juices,4414310,1680,2018-08-26,2018-08-23,20.0,9.018878135
Juices,4414310,99280,2018-08-26,2018-08-23,39.0,11.43630939
Juices,4414310,122560,2018-08-26,2018-08-23,10.0,5.764643756
Juices,4414630,1680,2018-08-26,2018-08-23,2.0,0.115408193
Juices,4414630,99280,2018-08-26,2018-08-23,2.0,0.384693977
Juices,4414630,122560,2018-08-26,2018-08-23,0.0,0.153877591
Juices,4417950,1680,2018-08-26,2018-08-23,0.0,0.35094936200000004
Juices,4417950,99280,2018-08-26,2018-08-23,1.0,0.921242075
Juices,4417950,122560,2018-08-26,2018-08-23,1.0,0.526424043
Juices,4428235,1680,2018-08-26,2018-08-23,0.0,0.0
Juices,4428235,99280,2018-08-26,2018-08-23,0.0,0.958062677
Juices,4428235,122560,2018-08-26,2018-08-23,1.0,1.037901234
Juices,4442525,1680,2018-08-26,2018-08-23,0.0,0.182921045
Juices,4442525,99280,2018-08-26,2018-08-23,0.0,0.914605223
Juices,4442525,122560,2018-08-26,2018-08-23,0.0,0.182921045
Juices,4450150,1680,2018-08-26,2018-08-23,10.0,5.724536618999999
Juices,4450150,99280,2018-08-26,2018-08-23,28.0,3.672344246
Juices,4450150,122560,2018-08-26,2018-08-23,7.0,3.8883644960000003
Juices,4453390,1680,2018-08-26,2018-08-23,4.0,1.325890252
Juices,4453390,99280,2018-08-26,2018-08-23,0.0,2.090226986
Juices,4453390,122560,2018-08-26,2018-08-23,0.0,0.9359225309999999
Juices,4474690,122560,2018-08-26,2018-08-23,0.0,0.22102502100000002
Juices,4477860,1680,2018-08-26,2018-08-23,1.0,0.08049595400000001
Juices,4477860,99280,2018-08-26,2018-08-23,0.0,0.040247977000000004
Juices,4477860,122560,2018-08-26,2018-08-23,0.0,0.120743932
Juices,4477870,1680,2018-08-26,2018-08-23,0.0,0.0
Juices,4477870,99280,2018-08-26,2018-08-23,0.0,0.0
Juices,4477870,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,4477905,1680,2018-08-26,2018-08-23,0.0,0.0
Juices,4477910,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,4482725,1680,2018-08-26,2018-08-23,0.0,0.025590007999999997
Juices,4482725,122560,2018-08-26,2018-08-23,0.0,0.15354005
Juices,4482730,1680,2018-08-26,2018-08-23,0.0,0.503465875
Juices,4482730,99280,2018-08-26,2018-08-23,0.0,0.033564392
Juices,4482730,122560,2018-08-26,2018-08-23,0.0,0.20138635
Juices,4482735,122560,2018-08-26,2018-08-23,1.0,0.187433045
Juices,4508735,99280,2018-08-26,2018-08-23,0.0,0.11594696800000001
Juices,4508735,122560,2018-08-26,2018-08-23,0.0,0.023189394
Juices,4508740,1680,2018-08-26,2018-08-23,0.0,0.0
Juices,4508740,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,4508745,99280,2018-08-26,2018-08-23,0.0,0.085086629
Juices,4508745,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,4508750,99280,2018-08-26,2018-08-23,0.0,0.0
Juices,4508750,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,4516085,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,4520330,1680,2018-08-26,2018-08-23,0.0,1.822242277
Juices,4520330,99280,2018-08-26,2018-08-23,1.0,2.04091135
Juices,4520330,122560,2018-08-26,2018-08-23,2.0,1.3120144390000001
Juices,4547725,1680,2018-08-26,2018-08-23,0.0,0.554246105
Juices,4547725,122560,2018-08-26,2018-08-23,1.0,0.461871755
Juices,4550695,1680,2018-08-26,2018-08-23,0.0,0.921919576
Juices,4550695,99280,2018-08-26,2018-08-23,1.0,1.229226102
Juices,4550695,122560,2018-08-26,2018-08-23,1.0,0.546322712
Juices,4550700,1680,2018-08-26,2018-08-23,0.0,1.866682304
Juices,4550700,99280,2018-08-26,2018-08-23,1.0,2.224132106
Juices,4550700,122560,2018-08-26,2018-08-23,2.0,1.0326327640000001
Juices,4550705,1680,2018-08-26,2018-08-23,0.0,0.795025152
Juices,4550705,99280,2018-08-26,2018-08-23,0.0,0.856180932
Juices,4550705,122560,2018-08-26,2018-08-23,1.0,0.810314097
Juices,4550710,1680,2018-08-26,2018-08-23,0.0,1.7192903380000002
Juices,4550710,122560,2018-08-26,2018-08-23,1.0,0.9237977940000001
Juices,4550715,1680,2018-08-26,2018-08-23,0.0,1.036217132
Juices,4550715,99280,2018-08-26,2018-08-23,0.0,0.8904990979999999
Juices,4550715,122560,2018-08-26,2018-08-23,2.0,0.145718034
Juices,4551305,122560,2018-08-26,2018-08-23,0.0,0.31202994100000003
Juices,4554495,1680,2018-08-26,2018-08-23,1.0,0.269141393
Juices,4554495,99280,2018-08-26,2018-08-23,0.0,0.515213523
Juices,4554495,122560,2018-08-26,2018-08-23,1.0,0.569041802
Juices,4560545,99280,2018-08-26,2018-08-23,0.0,0.144524221
Juices,4577935,1680,2018-08-26,2018-08-23,0.0,0.0
Juices,4577935,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,4577950,1680,2018-08-26,2018-08-23,0.0,0.7822421690000001
Juices,4577950,99280,2018-08-26,2018-08-23,0.0,1.053018304
Juices,4577950,122560,2018-08-26,2018-08-23,2.0,0.300862373
Juices,4577960,99280,2018-08-26,2018-08-23,0.0,0.298892752
Juices,4577960,122560,2018-08-26,2018-08-23,0.0,0.269003477
Juices,4577985,1680,2018-08-26,2018-08-23,0.0,0.0
Juices,4578020,99280,2018-08-26,2018-08-23,0.0,0.0
Juices,4578020,122560,2018-08-26,2018-08-23,0.0,0.116976755
Juices,4578035,1680,2018-08-26,2018-08-23,0.0,0.130859234
Juices,4578035,99280,2018-08-26,2018-08-23,0.0,0.157031081
Juices,4578035,122560,2018-08-26,2018-08-23,0.0,0.10468738699999999
Juices,4578060,1680,2018-08-26,2018-08-23,0.0,0.0
Juices,4578060,99280,2018-08-26,2018-08-23,0.0,0.0
Juices,4578060,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,4600110,1680,2018-08-26,2018-08-23,1.0,0.530771584
Juices,4600110,99280,2018-08-26,2018-08-23,0.0,0.6328430429999999
Juices,4600110,122560,2018-08-26,2018-08-23,0.0,0.31642152100000004
Juices,4600120,1680,2018-08-26,2018-08-23,1.0,0.7314275720000001
Juices,4600120,99280,2018-08-26,2018-08-23,0.0,1.282811435
Juices,4600120,122560,2018-08-26,2018-08-23,0.0,0.427603812
Juices,4600130,1680,2018-08-26,2018-08-23,0.0,0.830256916
Juices,4600130,99280,2018-08-26,2018-08-23,1.0,0.9989028529999999
Juices,4600130,122560,2018-08-26,2018-08-23,0.0,0.298373579
Juices,4608880,1680,2018-08-26,2018-08-23,2.0,0.0
Juices,4608880,99280,2018-08-26,2018-08-23,0.0,0.473161896
Juices,4608880,122560,2018-08-26,2018-08-23,0.0,0.254779482
Juices,4630925,1680,2018-08-26,2018-08-23,2.0,1.823246054
Juices,4630925,99280,2018-08-26,2018-08-23,0.0,2.662898841
Juices,4630925,122560,2018-08-26,2018-08-23,1.0,1.631325416
Juices,4630930,1680,2018-08-26,2018-08-23,0.0,2.059875349
Juices,4630930,99280,2018-08-26,2018-08-23,2.0,3.300482094
Juices,4630930,122560,2018-08-26,2018-08-23,1.0,1.2406067440000002
Juices,4632110,1680,2018-08-26,2018-08-23,0.0,0.702673685
Juices,4632110,99280,2018-08-26,2018-08-23,3.0,0.281069474
Juices,4632110,122560,2018-08-26,2018-08-23,0.0,0.936898247
Juices,4632120,1680,2018-08-26,2018-08-23,0.0,0.288793452
Juices,4632120,99280,2018-08-26,2018-08-23,2.0,0.625719147
Juices,4632120,122560,2018-08-26,2018-08-23,0.0,0.433190178
Juices,4655385,1680,2018-08-26,2018-08-23,0.0,0.032020423
Juices,4655385,99280,2018-08-26,2018-08-23,0.0,0.48030633899999997
Juices,4655385,122560,2018-08-26,2018-08-23,0.0,0.032020423
Juices,4655390,1680,2018-08-26,2018-08-23,0.0,0.0
Juices,4655390,99280,2018-08-26,2018-08-23,0.0,0.680915514
Juices,4655390,122560,2018-08-26,2018-08-23,1.0,0.7781891590000001
Juices,4655395,1680,2018-08-26,2018-08-23,0.0,0.0
Juices,4655395,99280,2018-08-26,2018-08-23,0.0,0.479961089
Juices,4655395,122560,2018-08-26,2018-08-23,0.0,0.127989624
Juices,4655405,1680,2018-08-26,2018-08-23,0.0,0.048905120999999996
Juices,4655405,122560,2018-08-26,2018-08-23,1.0,0.146715362
Juices,4655410,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,4657685,1680,2018-08-26,2018-08-23,0.0,0.35426345299999995
Juices,4657685,99280,2018-08-26,2018-08-23,0.0,0.141705381
Juices,4657685,122560,2018-08-26,2018-08-23,0.0,0.283410762
Juices,4663535,1680,2018-08-26,2018-08-23,1.0,0.36865207
Juices,4663535,99280,2018-08-26,2018-08-23,3.0,2.211912419
Juices,4663535,122560,2018-08-26,2018-08-23,0.0,0.860188163
Juices,4663540,1680,2018-08-26,2018-08-23,1.0,0.450751465
Juices,4663540,122560,2018-08-26,2018-08-23,0.0,0.811352637
Juices,4665375,1680,2018-08-26,2018-08-23,1.0,0.34455216299999997
Juices,4665375,99280,2018-08-26,2018-08-23,2.0,0.559897264
Juices,4665375,122560,2018-08-26,2018-08-23,0.0,0.086138041
Juices,4683235,1680,2018-08-26,2018-08-23,1.0,0.257938222
Juices,4683235,99280,2018-08-26,2018-08-23,1.0,0.515876445
Juices,4683235,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,4689165,1680,2018-08-26,2018-08-23,1.0,2.065524453
Juices,4689165,99280,2018-08-26,2018-08-23,4.0,4.448821898
Juices,4689165,122560,2018-08-26,2018-08-23,1.0,1.986081205
Juices,4692495,1680,2018-08-26,2018-08-23,0.0,1.0071592040000001
Juices,4692495,99280,2018-08-26,2018-08-23,3.0,1.463031265
Juices,4692495,122560,2018-08-26,2018-08-23,0.0,0.498278764
Juices,4692505,1680,2018-08-26,2018-08-23,1.0,1.118040905
Juices,4692505,99280,2018-08-26,2018-08-23,3.0,1.358367455
Juices,4692505,122560,2018-08-26,2018-08-23,0.0,0.606040864
Juices,4693695,1680,2018-08-26,2018-08-23,0.0,1.273722097
Juices,4693695,99280,2018-08-26,2018-08-23,1.0,2.084272522
Juices,4693695,122560,2018-08-26,2018-08-23,0.0,0.810550425
Juices,4718640,1680,2018-08-26,2018-08-23,2.0,0.0
Juices,4718640,99280,2018-08-26,2018-08-23,0.0,0.890859964
Juices,4718640,122560,2018-08-26,2018-08-23,1.0,0.445429982
Juices,4735905,122560,2018-08-26,2018-08-23,0.0,0.038410988
Juices,4736090,1680,2018-08-26,2018-08-23,3.0,1.218712687
Juices,4736090,99280,2018-08-26,2018-08-23,0.0,0.7616954290000001
Juices,4736090,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,4736840,1680,2018-08-26,2018-08-23,1.0,0.19232701800000002
Juices,4736840,99280,2018-08-26,2018-08-23,0.0,0.0
Juices,4736840,122560,2018-08-26,2018-08-23,0.0,0.0
Juices,4736845,1680,2018-08-26,2018-08-23,2.0,0.319318667
Juices,4736845,99280,2018-08-26,2018-08-23,1.0,0.17739926
Juices,4736845,122560,2018-08-26,2018-08-23,0.0,0.17739926
Juices,4803200,1680,2018-08-26,2018-08-23,0.0,0.337091135
Juices,4803200,99280,2018-08-26,2018-08-23,0.0,1.0786916309999999
Juices,4803200,122560,2018-08-26,2018-08-23,0.0,0.7191277540000001
Juices,4803205,1680,2018-08-26,2018-08-23,0.0,0.280058872
Juices,4803205,99280,2018-08-26,2018-08-23,4.0,1.633676752
Juices,4803205,122560,2018-08-26,2018-08-23,0.0,0.443426547
